step,train_loss,val_loss,lr,layer,wall_time,peak_vram_gb,phase
436,6.863280,nan,0.00004356,layer_7,0.2,3.2018,train
437,7.868771,nan,0.00004366,layer_7,0.2,3.2018,train
438,6.939528,nan,0.00004376,layer_7,0.2,3.2018,train
439,7.289561,nan,0.00004386,layer_7,0.2,3.2018,train
440,8.138644,nan,0.00004396,layer_7,0.2,3.2018,train
441,8.086519,nan,0.00004406,layer_8,0.2,3.2018,train
442,7.048776,nan,0.00004416,layer_8,0.2,3.2018,train
443,7.335566,nan,0.00004426,layer_8,0.2,3.2018,train
444,6.787544,nan,0.00004436,layer_8,0.2,3.2018,train
445,6.748910,nan,0.00004446,layer_8,0.2,3.2018,train
446,6.836156,nan,0.00004456,layer_8,0.2,3.2018,train
447,6.313210,nan,0.00004466,layer_8,0.2,3.2018,train
448,7.083962,nan,0.00004476,layer_8,0.2,3.2018,train
449,7.338229,nan,0.00004486,layer_8,0.2,3.2018,train
450,7.732268,nan,0.00004496,layer_8,0.2,3.2018,train
451,7.100930,nan,0.00004505,layer_9,0.2,3.2018,train
452,7.546737,nan,0.00004515,layer_9,0.2,3.2018,train
453,7.521937,nan,0.00004525,layer_9,0.2,3.2018,train
454,6.677378,nan,0.00004535,layer_9,0.2,3.2018,train
455,7.722263,nan,0.00004545,layer_9,0.2,3.2018,train
456,7.448707,nan,0.00004555,layer_9,0.2,3.2018,train
457,8.535620,nan,0.00004565,layer_9,0.2,3.2018,train
458,7.931202,nan,0.00004575,layer_9,0.2,3.2018,train
459,6.703053,nan,0.00004585,layer_9,0.2,3.2018,train
460,7.878066,nan,0.00004595,layer_9,0.2,3.2018,train
461,7.218829,nan,0.00004605,layer_10,0.2,3.2018,train
462,7.184418,nan,0.00004615,layer_10,0.2,3.2018,train
463,7.295918,nan,0.00004625,layer_10,0.2,3.2018,train
464,7.336637,nan,0.00004635,layer_10,0.2,3.2018,train
465,6.840319,nan,0.00004645,layer_10,0.2,3.2018,train
466,7.489444,nan,0.00004655,layer_10,0.2,3.2018,train
467,7.395751,nan,0.00004665,layer_10,0.2,3.2018,train
468,7.724787,nan,0.00004675,layer_10,0.2,3.2018,train
469,7.751795,nan,0.00004685,layer_10,0.2,3.2018,train
470,7.110761,nan,0.00004695,layer_10,0.2,3.2018,train
471,6.648963,nan,0.00004705,layer_11,0.2,3.2018,train
472,6.846642,nan,0.00004715,layer_11,0.2,3.2018,train
473,6.507464,nan,0.00004725,layer_11,0.2,3.2018,train
474,6.627981,nan,0.00004735,layer_11,0.2,3.2018,train
475,7.282786,nan,0.00004745,layer_11,0.2,3.2018,train
476,7.357867,nan,0.00004755,layer_11,0.2,3.2018,train
477,6.899594,nan,0.00004765,layer_11,0.2,3.2018,train
478,6.889459,nan,0.00004775,layer_11,0.2,3.2018,train
479,6.911043,nan,0.00004785,layer_11,0.2,3.2018,train
480,7.236485,nan,0.00004795,layer_11,0.2,3.2018,train
481,7.793617,nan,0.00004805,layer_0,0.2,3.2018,train
482,7.783949,nan,0.00004815,layer_0,0.2,3.2018,train
483,7.171382,nan,0.00004825,layer_0,0.2,3.2018,train
484,7.624279,nan,0.00004835,layer_0,0.2,3.2018,train
485,6.770759,nan,0.00004845,layer_0,0.2,3.2018,train
486,6.680892,nan,0.00004855,layer_0,0.2,3.2018,train
487,6.689203,nan,0.00004865,layer_0,0.2,3.2018,train
488,7.270784,nan,0.00004875,layer_0,0.2,3.2018,train
489,6.643345,nan,0.00004885,layer_0,0.2,3.2018,train
490,6.990626,nan,0.00004895,layer_0,0.2,3.2018,train
491,6.376354,nan,0.00004905,layer_1,0.2,3.2018,train
492,7.362885,nan,0.00004915,layer_1,0.2,3.2018,train
493,6.826033,nan,0.00004925,layer_1,0.2,3.2018,train
494,6.743227,nan,0.00004935,layer_1,0.2,3.2018,train
495,7.260488,nan,0.00004945,layer_1,0.2,3.2018,train
496,7.107077,nan,0.00004955,layer_1,0.2,3.2018,train
497,7.472294,nan,0.00004965,layer_1,0.2,3.2018,train
498,7.802326,nan,0.00004975,layer_1,0.2,3.2018,train
499,7.754015,nan,0.00004985,layer_1,0.2,3.2018,train
500,6.887311,nan,0.00004995,layer_1,0.2,3.2018,train
500,7.063223,7.066688,0.00005005,layer_2,15.0,3.2018,eval
501,6.950126,nan,0.00005005,layer_2,0.2,3.2018,train
502,6.971025,nan,0.00005015,layer_2,0.2,3.2018,train
503,6.546602,nan,0.00005025,layer_2,0.2,3.2018,train
504,7.277178,nan,0.00005035,layer_2,0.2,3.2018,train
505,6.913120,nan,0.00005045,layer_2,0.2,3.2018,train
506,6.878046,nan,0.00005055,layer_2,0.2,3.2018,train
507,6.877225,nan,0.00005065,layer_2,0.2,3.2018,train
508,6.888310,nan,0.00005075,layer_2,0.2,3.2018,train
509,6.689129,nan,0.00005085,layer_2,0.2,3.2018,train
510,6.117286,nan,0.00005095,layer_2,0.2,3.2018,train
511,6.733315,nan,0.00005105,layer_3,0.2,3.2018,train
512,6.318034,nan,0.00005115,layer_3,0.2,3.2018,train
513,7.378402,nan,0.00005125,layer_3,0.2,3.2018,train
514,6.942455,nan,0.00005135,layer_3,0.2,3.2018,train
515,7.361462,nan,0.00005145,layer_3,0.2,3.2018,train
516,7.847814,nan,0.00005155,layer_3,0.2,3.2018,train
517,5.995453,nan,0.00005165,layer_3,0.2,3.2018,train
518,7.134105,nan,0.00005175,layer_3,0.2,3.2018,train
519,7.004747,nan,0.00005185,layer_3,0.2,3.2018,train
520,6.205853,nan,0.00005195,layer_3,0.2,3.2018,train
521,7.075942,nan,0.00005205,layer_4,0.2,3.2018,train
522,6.413315,nan,0.00005215,layer_4,0.2,3.2018,train
523,5.624228,nan,0.00005225,layer_4,0.2,3.2018,train
524,6.925142,nan,0.00005235,layer_4,0.2,3.2018,train
525,7.014018,nan,0.00005245,layer_4,0.2,3.2018,train
526,7.819661,nan,0.00005255,layer_4,0.2,3.2018,train
527,6.968630,nan,0.00005265,layer_4,0.2,3.2018,train
528,7.097753,nan,0.00005275,layer_4,0.2,3.2018,train
529,6.919222,nan,0.00005285,layer_4,0.2,3.2018,train
530,6.770992,nan,0.00005295,layer_4,0.2,3.2018,train
531,6.620698,nan,0.00005305,layer_5,0.2,3.2018,train
532,7.753708,nan,0.00005315,layer_5,0.2,3.2018,train
533,7.452705,nan,0.00005325,layer_5,0.2,3.2018,train
534,5.946630,nan,0.00005335,layer_5,0.2,3.2018,train
535,5.998040,nan,0.00005345,layer_5,0.2,3.2018,train
536,7.010468,nan,0.00005355,layer_5,0.2,3.2018,train
537,6.528558,nan,0.00005365,layer_5,0.2,3.2018,train
538,7.464042,nan,0.00005375,layer_5,0.2,3.2018,train
539,6.803655,nan,0.00005385,layer_5,0.2,3.2018,train
540,8.001719,nan,0.00005395,layer_5,0.2,3.2018,train
541,6.966397,nan,0.00005405,layer_6,0.2,3.2018,train
542,6.429815,nan,0.00005415,layer_6,0.2,3.2018,train
543,6.117532,nan,0.00005425,layer_6,0.2,3.2018,train
544,6.650347,nan,0.00005435,layer_6,0.2,3.2018,train
545,7.379731,nan,0.00005445,layer_6,0.2,3.2018,train
546,6.967849,nan,0.00005455,layer_6,0.2,3.2018,train
547,6.779355,nan,0.00005465,layer_6,0.2,3.2018,train
548,6.125152,nan,0.00005475,layer_6,0.2,3.2018,train
549,6.500002,nan,0.00005485,layer_6,0.2,3.2018,train
550,7.472572,nan,0.00005495,layer_6,0.2,3.2018,train
551,7.109081,nan,0.00005504,layer_7,0.2,3.2018,train
552,7.732844,nan,0.00005514,layer_7,0.2,3.2018,train
553,6.972684,nan,0.00005524,layer_7,0.2,3.2018,train
554,7.209704,nan,0.00005534,layer_7,0.2,3.2018,train
555,7.493173,nan,0.00005544,layer_7,0.2,3.2018,train
556,7.066422,nan,0.00005554,layer_7,0.2,3.2018,train
557,6.137715,nan,0.00005564,layer_7,0.2,3.2018,train
558,6.551595,nan,0.00005574,layer_7,0.2,3.2018,train
559,6.780790,nan,0.00005584,layer_7,0.2,3.2018,train
560,7.072435,nan,0.00005594,layer_7,0.2,3.2018,train
561,6.701179,nan,0.00005604,layer_8,0.2,3.2018,train
562,7.540067,nan,0.00005614,layer_8,0.2,3.2018,train
563,6.537473,nan,0.00005624,layer_8,0.2,3.2018,train
564,6.773634,nan,0.00005634,layer_8,0.2,3.2018,train
565,6.549703,nan,0.00005644,layer_8,0.2,3.2018,train
566,6.721124,nan,0.00005654,layer_8,0.2,3.2018,train
567,5.788889,nan,0.00005664,layer_8,0.2,3.2018,train
568,7.012434,nan,0.00005674,layer_8,0.2,3.2018,train
569,7.175931,nan,0.00005684,layer_8,0.2,3.2018,train
570,7.055640,nan,0.00005694,layer_8,0.2,3.2018,train
571,6.217801,nan,0.00005704,layer_9,0.2,3.2018,train
572,6.943227,nan,0.00005714,layer_9,0.2,3.2018,train
573,6.824782,nan,0.00005724,layer_9,0.2,3.2018,train
574,6.460752,nan,0.00005734,layer_9,0.2,3.2018,train
575,6.720017,nan,0.00005744,layer_9,0.2,3.2018,train
576,7.301719,nan,0.00005754,layer_9,0.2,3.2018,train
577,7.033820,nan,0.00005764,layer_9,0.2,3.2018,train
578,7.032791,nan,0.00005774,layer_9,0.2,3.2018,train
579,5.814139,nan,0.00005784,layer_9,0.2,3.2018,train
580,6.836244,nan,0.00005794,layer_9,0.2,3.2018,train
581,6.895358,nan,0.00005804,layer_10,0.2,3.2018,train
582,6.550591,nan,0.00005814,layer_10,0.2,3.2018,train
583,6.704419,nan,0.00005824,layer_10,0.2,3.2018,train
584,6.787640,nan,0.00005834,layer_10,0.2,3.2018,train
585,6.568462,nan,0.00005844,layer_10,0.2,3.2018,train
586,6.765001,nan,0.00005854,layer_10,0.2,3.2018,train
587,7.144402,nan,0.00005864,layer_10,0.2,3.2018,train
588,7.045551,nan,0.00005874,layer_10,0.2,3.2018,train
589,6.860839,nan,0.00005884,layer_10,0.2,3.2018,train
590,6.378997,nan,0.00005894,layer_10,0.2,3.2018,train
591,6.943734,nan,0.00005904,layer_11,0.2,3.2018,train
592,6.116650,nan,0.00005914,layer_11,0.2,3.2018,train
593,6.637949,nan,0.00005924,layer_11,0.2,3.2018,train
594,7.173149,nan,0.00005934,layer_11,0.2,3.2018,train
595,7.119016,nan,0.00005944,layer_11,0.2,3.2018,train
596,6.992738,nan,0.00005954,layer_11,0.2,3.2018,train
597,6.805092,nan,0.00005964,layer_11,0.2,3.2018,train
598,7.106080,nan,0.00005974,layer_11,0.2,3.2018,train
599,6.990611,nan,0.00005984,layer_11,0.2,3.2018,train
600,7.092830,nan,0.00005994,layer_11,0.2,3.2018,train
601,6.363342,nan,0.00006004,layer_0,0.2,3.2018,train
602,6.782531,nan,0.00006014,layer_0,0.2,3.2018,train
603,6.819105,nan,0.00006024,layer_0,0.2,3.2018,train
604,7.120080,nan,0.00006034,layer_0,0.2,3.2018,train
605,6.697627,nan,0.00006044,layer_0,0.2,3.2018,train
606,6.147028,nan,0.00006054,layer_0,0.2,3.2018,train
607,7.295058,nan,0.00006064,layer_0,0.2,3.2018,train
608,6.077194,nan,0.00006074,layer_0,0.2,3.2018,train
609,7.118625,nan,0.00006084,layer_0,0.2,3.2018,train
610,7.134113,nan,0.00006094,layer_0,0.2,3.2018,train
611,6.886727,nan,0.00006104,layer_1,0.2,3.2018,train
612,6.570914,nan,0.00006114,layer_1,0.2,3.2018,train
613,7.879087,nan,0.00006124,layer_1,0.2,3.2018,train
614,7.581351,nan,0.00006134,layer_1,0.2,3.2018,train
615,7.549172,nan,0.00006144,layer_1,0.2,3.2018,train
616,7.551937,nan,0.00006154,layer_1,0.2,3.2018,train
617,6.864619,nan,0.00006164,layer_1,0.2,3.2018,train
618,7.319667,nan,0.00006174,layer_1,0.2,3.2018,train
619,6.879230,nan,0.00006184,layer_1,0.2,3.2018,train
620,6.585739,nan,0.00006194,layer_1,0.2,3.2018,train
621,6.774886,nan,0.00006204,layer_2,0.2,3.2018,train
622,7.389314,nan,0.00006214,layer_2,0.2,3.2018,train
623,6.677963,nan,0.00006224,layer_2,0.2,3.2018,train
624,6.001780,nan,0.00006234,layer_2,0.2,3.2018,train
625,6.346441,nan,0.00006244,layer_2,0.2,3.2018,train
626,6.576044,nan,0.00006254,layer_2,0.2,3.2018,train
627,6.496019,nan,0.00006264,layer_2,0.2,3.2018,train
628,6.857358,nan,0.00006274,layer_2,0.2,3.2018,train
629,6.877564,nan,0.00006284,layer_2,0.2,3.2018,train
630,8.020580,nan,0.00006294,layer_2,0.2,3.2018,train
631,7.098537,nan,0.00006304,layer_3,0.2,3.2018,train
632,7.026987,nan,0.00006314,layer_3,0.2,3.2018,train
633,6.480911,nan,0.00006324,layer_3,0.2,3.2018,train
634,7.011481,nan,0.00006334,layer_3,0.2,3.2018,train
635,7.238091,nan,0.00006344,layer_3,0.2,3.2018,train
636,6.385930,nan,0.00006354,layer_3,0.2,3.2018,train
637,7.325969,nan,0.00006364,layer_3,0.2,3.2018,train
638,6.870986,nan,0.00006374,layer_3,0.2,3.2018,train
639,7.609462,nan,0.00006384,layer_3,0.2,3.2018,train
640,6.615714,nan,0.00006394,layer_3,0.2,3.2018,train
641,6.824506,nan,0.00006404,layer_4,0.2,3.2018,train
642,6.346911,nan,0.00006414,layer_4,0.2,3.2018,train
643,6.579178,nan,0.00006424,layer_4,0.2,3.2018,train
644,7.328119,nan,0.00006434,layer_4,0.2,3.2018,train
645,6.742998,nan,0.00006444,layer_4,0.2,3.2018,train
646,7.216020,nan,0.00006454,layer_4,0.2,3.2018,train
647,6.875669,nan,0.00006464,layer_4,0.2,3.2018,train
648,6.521968,nan,0.00006474,layer_4,0.2,3.2018,train
649,7.032997,nan,0.00006484,layer_4,0.2,3.2018,train
650,6.377003,nan,0.00006494,layer_4,0.2,3.2018,train
651,6.591077,nan,0.00006503,layer_5,0.2,3.2018,train
652,6.361844,nan,0.00006513,layer_5,0.2,3.2018,train
653,6.716528,nan,0.00006523,layer_5,0.2,3.2018,train
654,7.194858,nan,0.00006533,layer_5,0.2,3.2018,train
655,6.616350,nan,0.00006543,layer_5,0.2,3.2018,train
656,6.970779,nan,0.00006553,layer_5,0.2,3.2018,train
657,6.976367,nan,0.00006563,layer_5,0.2,3.2018,train
658,6.197612,nan,0.00006573,layer_5,0.2,3.2018,train
659,5.776378,nan,0.00006583,layer_5,0.2,3.2018,train
660,6.325612,nan,0.00006593,layer_5,0.2,3.2018,train
661,7.051580,nan,0.00006603,layer_6,0.2,3.2018,train
662,7.117535,nan,0.00006613,layer_6,0.2,3.2018,train
663,7.166238,nan,0.00006623,layer_6,0.2,3.2018,train
664,6.897649,nan,0.00006633,layer_6,0.2,3.2018,train
665,6.466871,nan,0.00006643,layer_6,0.2,3.2018,train
666,6.445491,nan,0.00006653,layer_6,0.2,3.2018,train
667,6.676229,nan,0.00006663,layer_6,0.2,3.2018,train
668,6.011043,nan,0.00006673,layer_6,0.2,3.2018,train
669,7.276567,nan,0.00006683,layer_6,0.2,3.2018,train
670,6.873434,nan,0.00006693,layer_6,0.2,3.2018,train
671,6.739229,nan,0.00006703,layer_7,0.2,3.2018,train
672,6.617373,nan,0.00006713,layer_7,0.2,3.2018,train
673,6.092497,nan,0.00006723,layer_7,0.2,3.2018,train
674,6.986073,nan,0.00006733,layer_7,0.2,3.2018,train
675,6.932473,nan,0.00006743,layer_7,0.2,3.2018,train
676,7.211253,nan,0.00006753,layer_7,0.2,3.2018,train
677,7.328827,nan,0.00006763,layer_7,0.2,3.2018,train
678,6.323019,nan,0.00006773,layer_7,0.2,3.2018,train
679,6.853886,nan,0.00006783,layer_7,0.2,3.2018,train
680,6.442241,nan,0.00006793,layer_7,0.2,3.2018,train
681,7.459012,nan,0.00006803,layer_8,0.2,3.2018,train
682,6.553894,nan,0.00006813,layer_8,0.2,3.2018,train
683,7.077432,nan,0.00006823,layer_8,0.2,3.2018,train
684,6.695570,nan,0.00006833,layer_8,0.2,3.2018,train
685,6.164779,nan,0.00006843,layer_8,0.2,3.2018,train
686,7.123771,nan,0.00006853,layer_8,0.2,3.2018,train
687,7.413409,nan,0.00006863,layer_8,0.2,3.2018,train
688,6.707595,nan,0.00006873,layer_8,0.2,3.2018,train
689,7.270345,nan,0.00006883,layer_8,0.2,3.2018,train
690,6.575797,nan,0.00006893,layer_8,0.2,3.2018,train
691,6.386939,nan,0.00006903,layer_9,0.2,3.2018,train
692,7.112470,nan,0.00006913,layer_9,0.2,3.2018,train
693,6.717488,nan,0.00006923,layer_9,0.2,3.2018,train
694,7.271626,nan,0.00006933,layer_9,0.2,3.2018,train
695,6.573264,nan,0.00006943,layer_9,0.2,3.2018,train
696,6.932154,nan,0.00006953,layer_9,0.2,3.2018,train
697,6.723099,nan,0.00006963,layer_9,0.2,3.2018,train
698,6.939575,nan,0.00006973,layer_9,0.2,3.2018,train
699,6.983514,nan,0.00006983,layer_9,0.2,3.2018,train
700,7.165299,nan,0.00006993,layer_9,0.2,3.2018,train
701,6.764210,nan,0.00007003,layer_10,0.2,3.2018,train
702,6.590258,nan,0.00007013,layer_10,0.2,3.2018,train
703,6.993492,nan,0.00007023,layer_10,0.2,3.2018,train
704,6.602134,nan,0.00007033,layer_10,0.2,3.2018,train
705,7.586121,nan,0.00007043,layer_10,0.2,3.2018,train
706,7.003057,nan,0.00007053,layer_10,0.2,3.2018,train
707,6.933582,nan,0.00007063,layer_10,0.2,3.2018,train
708,6.822744,nan,0.00007073,layer_10,0.2,3.2018,train
709,6.259788,nan,0.00007083,layer_10,0.2,3.2018,train
710,6.611797,nan,0.00007093,layer_10,0.2,3.2018,train
711,7.636105,nan,0.00007103,layer_11,0.2,3.2018,train
712,6.971574,nan,0.00007113,layer_11,0.2,3.2018,train
713,8.185699,nan,0.00007123,layer_11,0.2,3.2018,train
714,7.084857,nan,0.00007133,layer_11,0.2,3.2018,train
715,6.195129,nan,0.00007143,layer_11,0.2,3.2018,train
716,6.957112,nan,0.00007153,layer_11,0.2,3.2018,train
717,7.134045,nan,0.00007163,layer_11,0.2,3.2018,train
718,6.406069,nan,0.00007173,layer_11,0.2,3.2018,train
719,6.850860,nan,0.00007183,layer_11,0.2,3.2018,train
720,6.631583,nan,0.00007193,layer_11,0.2,3.2018,train
721,7.043371,nan,0.00007203,layer_0,0.2,3.2018,train
722,6.744929,nan,0.00007213,layer_0,0.2,3.2018,train
723,6.719941,nan,0.00007223,layer_0,0.2,3.2018,train
724,6.803821,nan,0.00007233,layer_0,0.2,3.2018,train
725,6.491727,nan,0.00007243,layer_0,0.2,3.2018,train
726,6.718568,nan,0.00007253,layer_0,0.2,3.2018,train
727,6.582951,nan,0.00007263,layer_0,0.2,3.2018,train
728,7.157516,nan,0.00007273,layer_0,0.2,3.2018,train
729,6.386863,nan,0.00007283,layer_0,0.2,3.2018,train
730,6.087200,nan,0.00007293,layer_0,0.2,3.2018,train
731,6.126405,nan,0.00007303,layer_1,0.2,3.2027,train
732,5.963460,nan,0.00007313,layer_1,0.2,3.2027,train
733,6.379771,nan,0.00007323,layer_1,0.2,3.2027,train
734,7.013778,nan,0.00007333,layer_1,0.2,3.2027,train
735,7.052277,nan,0.00007343,layer_1,0.2,3.2027,train
736,6.976275,nan,0.00007353,layer_1,0.2,3.2027,train
737,6.206289,nan,0.00007363,layer_1,0.2,3.2027,train
738,7.146058,nan,0.00007373,layer_1,0.2,3.2027,train
739,5.952374,nan,0.00007383,layer_1,0.2,3.2027,train
740,7.484505,nan,0.00007393,layer_1,0.2,3.2027,train
741,6.485767,nan,0.00007403,layer_2,0.2,3.2027,train
742,6.716736,nan,0.00007413,layer_2,0.2,3.2032,train
743,6.428369,nan,0.00007423,layer_2,0.2,3.2032,train
744,6.422227,nan,0.00007433,layer_2,0.2,3.2032,train
745,6.536482,nan,0.00007443,layer_2,0.2,3.2032,train
746,6.289111,nan,0.00007453,layer_2,0.2,3.2032,train
747,6.804605,nan,0.00007463,layer_2,0.2,3.2032,train
748,6.242517,nan,0.00007473,layer_2,0.2,3.2032,train
749,7.198987,nan,0.00007483,layer_2,0.2,3.2032,train
750,6.426125,nan,0.00007493,layer_2,0.2,3.2032,train
751,7.082973,nan,0.00007502,layer_3,0.2,3.2032,train
752,6.451690,nan,0.00007512,layer_3,0.2,3.2032,train
753,6.651776,nan,0.00007522,layer_3,0.2,3.2032,train
754,5.992550,nan,0.00007532,layer_3,0.2,3.2032,train
755,6.811617,nan,0.00007542,layer_3,0.2,3.2032,train
756,6.598505,nan,0.00007552,layer_3,0.2,3.2032,train
757,7.008600,nan,0.00007562,layer_3,0.2,3.2032,train
758,6.423646,nan,0.00007572,layer_3,0.2,3.2032,train
759,5.894549,nan,0.00007582,layer_3,0.2,3.2032,train
760,6.850764,nan,0.00007592,layer_3,0.2,3.2032,train
761,5.834482,nan,0.00007602,layer_4,0.2,3.2032,train
762,6.750006,nan,0.00007612,layer_4,0.2,3.2032,train
763,6.262594,nan,0.00007622,layer_4,0.2,3.2032,train
764,6.132277,nan,0.00007632,layer_4,0.2,3.2032,train
765,7.582036,nan,0.00007642,layer_4,0.2,3.2032,train
766,6.503544,nan,0.00007652,layer_4,0.2,3.2032,train
767,6.322967,nan,0.00007662,layer_4,0.2,3.2032,train
768,5.999601,nan,0.00007672,layer_4,0.2,3.2032,train
769,7.603168,nan,0.00007682,layer_4,0.2,3.2032,train
770,7.033773,nan,0.00007692,layer_4,0.2,3.2032,train
771,6.067850,nan,0.00007702,layer_5,0.2,3.2032,train
772,7.646936,nan,0.00007712,layer_5,0.2,3.2032,train
773,5.890827,nan,0.00007722,layer_5,0.2,3.2032,train
774,6.911269,nan,0.00007732,layer_5,0.2,3.2032,train
775,6.361645,nan,0.00007742,layer_5,0.2,3.2032,train
776,6.799258,nan,0.00007752,layer_5,0.2,3.2032,train
777,6.464075,nan,0.00007762,layer_5,0.2,3.2032,train
778,6.617041,nan,0.00007772,layer_5,0.2,3.2032,train
779,6.955205,nan,0.00007782,layer_5,0.2,3.2032,train
780,7.050377,nan,0.00007792,layer_5,0.2,3.2032,train
781,6.767448,nan,0.00007802,layer_6,0.2,3.2032,train
782,6.917587,nan,0.00007812,layer_6,0.2,3.2032,train
783,6.728765,nan,0.00007822,layer_6,0.2,3.2032,train
784,6.649445,nan,0.00007832,layer_6,0.2,3.2032,train
785,6.029483,nan,0.00007842,layer_6,0.2,3.2032,train
786,6.451221,nan,0.00007852,layer_6,0.2,3.2032,train
787,7.063869,nan,0.00007862,layer_6,0.2,3.2032,train
788,6.472137,nan,0.00007872,layer_6,0.2,3.2032,train
789,6.511013,nan,0.00007882,layer_6,0.2,3.2032,train
790,7.411282,nan,0.00007892,layer_6,0.2,3.2032,train
791,6.639157,nan,0.00007902,layer_7,0.2,3.2032,train
792,6.990222,nan,0.00007912,layer_7,0.2,3.2032,train
793,6.578597,nan,0.00007922,layer_7,0.2,3.2032,train
794,6.915772,nan,0.00007932,layer_7,0.2,3.2032,train
795,6.130478,nan,0.00007942,layer_7,0.2,3.2032,train
796,6.979209,nan,0.00007952,layer_7,0.2,3.2032,train
797,6.760195,nan,0.00007962,layer_7,0.2,3.2032,train
798,6.307091,nan,0.00007972,layer_7,0.2,3.2032,train
799,6.933876,nan,0.00007982,layer_7,0.2,3.2032,train
800,6.637983,nan,0.00007992,layer_7,0.2,3.2032,train
801,6.973516,nan,0.00008002,layer_8,0.2,3.2032,train
802,6.296815,nan,0.00008012,layer_8,0.2,3.2032,train
803,6.142949,nan,0.00008022,layer_8,0.2,3.2035,train
804,6.209145,nan,0.00008032,layer_8,0.2,3.2035,train
805,6.447310,nan,0.00008042,layer_8,0.2,3.2035,train
806,6.376514,nan,0.00008052,layer_8,0.2,3.2035,train
807,6.444881,nan,0.00008062,layer_8,0.2,3.2035,train
808,6.252028,nan,0.00008072,layer_8,0.2,3.2035,train
809,6.319626,nan,0.00008082,layer_8,0.2,3.2035,train
810,6.523000,nan,0.00008092,layer_8,0.2,3.2035,train
811,6.381881,nan,0.00008102,layer_9,0.2,3.2039,train
812,5.979286,nan,0.00008112,layer_9,0.2,3.2039,train
813,5.682824,nan,0.00008122,layer_9,0.2,3.2039,train
814,6.855079,nan,0.00008132,layer_9,0.2,3.2039,train
815,6.980373,nan,0.00008142,layer_9,0.2,3.2039,train
816,7.151858,nan,0.00008152,layer_9,0.2,3.2039,train
817,6.485051,nan,0.00008162,layer_9,0.2,3.2039,train
818,6.463224,nan,0.00008172,layer_9,0.2,3.2039,train
819,6.925966,nan,0.00008182,layer_9,0.2,3.2039,train
820,6.768622,nan,0.00008192,layer_9,0.2,3.2039,train
821,6.353196,nan,0.00008202,layer_10,0.2,3.2039,train
822,6.556787,nan,0.00008212,layer_10,0.2,3.2039,train
823,5.953723,nan,0.00008222,layer_10,0.2,3.2039,train
824,5.653477,nan,0.00008232,layer_10,0.2,3.2039,train
825,6.644080,nan,0.00008242,layer_10,0.2,3.2039,train
826,7.378883,nan,0.00008252,layer_10,0.2,3.2039,train
827,6.280645,nan,0.00008262,layer_10,0.2,3.2039,train
828,6.988015,nan,0.00008272,layer_10,0.2,3.2039,train
829,6.657989,nan,0.00008282,layer_10,0.2,3.2039,train
830,6.618325,nan,0.00008292,layer_10,0.2,3.2039,train
831,6.346209,nan,0.00008302,layer_11,0.2,3.2039,train
832,7.107922,nan,0.00008312,layer_11,0.2,3.2039,train
833,6.080666,nan,0.00008322,layer_11,0.2,3.2039,train
834,6.159306,nan,0.00008332,layer_11,0.2,3.2039,train
835,6.203037,nan,0.00008342,layer_11,0.2,3.2039,train
836,6.573846,nan,0.00008352,layer_11,0.2,3.2039,train
837,6.522247,nan,0.00008362,layer_11,0.2,3.2039,train
838,6.257109,nan,0.00008372,layer_11,0.2,3.2039,train
839,6.878186,nan,0.00008382,layer_11,0.2,3.2039,train
840,6.842752,nan,0.00008392,layer_11,0.2,3.2039,train
841,6.177773,nan,0.00008402,layer_0,0.2,3.2039,train
842,6.448504,nan,0.00008412,layer_0,0.2,3.2039,train
843,5.364496,nan,0.00008422,layer_0,0.2,3.2039,train
844,7.344754,nan,0.00008432,layer_0,0.2,3.2039,train
